2025-04-10 10:35:37,074 - INFO - Model compiled
2025-04-10 10:35:37,074 - INFO - Data loaded
2025-04-10 10:39:34,390 - INFO - Model compiled
2025-04-10 10:39:34,404 - INFO - Data loaded
2025-04-10 10:40:07,926 - INFO - Model compiled
2025-04-10 10:40:07,926 - INFO - Data loaded
2025-04-10 10:40:46,004 - INFO - Model compiled
2025-04-10 10:40:46,004 - INFO - Data loaded
2025-04-10 10:42:16,037 - INFO - Model compiled
2025-04-10 10:42:16,037 - INFO - Data loaded
2025-04-10 10:45:52,169 - INFO - Model compiled
2025-04-10 10:45:52,171 - INFO - Data loaded
2025-04-10 10:46:41,413 - INFO - Model compiled
2025-04-10 10:46:41,413 - INFO - Data loaded
2025-04-10 10:46:43,510 - INFO - Training started
2025-04-10 11:15:16,820 - INFO - Epoch: 57, Train Loss: 1.34, Val Loss: 1.33
2025-04-10 11:15:48,059 - INFO - Epoch: 58, Train Loss: 1.33, Val Loss: 1.32
2025-04-10 11:16:21,821 - INFO - Epoch: 59, Train Loss: 1.32, Val Loss: 1.31
2025-04-10 11:16:53,263 - INFO - Epoch: 60, Train Loss: 1.31, Val Loss: 1.31
2025-04-10 11:17:26,712 - INFO - Epoch: 61, Train Loss: 1.30, Val Loss: 1.30
2025-04-10 11:17:57,080 - INFO - Epoch: 62, Train Loss: 1.29, Val Loss: 1.28
2025-04-10 11:18:28,150 - INFO - Epoch: 63, Train Loss: 1.28, Val Loss: 1.28
2025-04-10 11:18:56,317 - INFO - Epoch: 64, Train Loss: 1.27, Val Loss: 1.27
2025-04-10 11:19:25,992 - INFO - Epoch: 65, Train Loss: 1.26, Val Loss: 1.26
2025-04-10 11:19:58,307 - INFO - Epoch: 66, Train Loss: 1.25, Val Loss: 1.26
2025-04-10 11:20:27,971 - INFO - Epoch: 67, Train Loss: 1.25, Val Loss: 1.24
2025-04-10 11:20:58,185 - INFO - Epoch: 68, Train Loss: 1.24, Val Loss: 1.24
2025-04-10 11:21:29,949 - INFO - Epoch: 69, Train Loss: 1.23, Val Loss: 1.23
2025-04-10 11:22:03,245 - INFO - Epoch: 70, Train Loss: 1.23, Val Loss: 1.22
2025-04-10 11:22:36,882 - INFO - Epoch: 71, Train Loss: 1.22, Val Loss: 1.22
2025-04-10 11:23:07,609 - INFO - Epoch: 72, Train Loss: 1.21, Val Loss: 1.20
2025-04-10 11:23:39,431 - INFO - Epoch: 73, Train Loss: 1.20, Val Loss: 1.20
2025-04-10 11:24:10,878 - INFO - Epoch: 74, Train Loss: 1.19, Val Loss: 1.19
2025-04-10 11:24:42,943 - INFO - Epoch: 75, Train Loss: 1.19, Val Loss: 1.18
2025-04-10 11:25:13,538 - INFO - Epoch: 76, Train Loss: 1.18, Val Loss: 1.18
2025-04-10 11:25:48,167 - INFO - Epoch: 77, Train Loss: 1.18, Val Loss: 1.17
2025-04-10 11:26:19,378 - INFO - Epoch: 78, Train Loss: 1.17, Val Loss: 1.17
2025-04-10 11:26:28,051 - INFO - Epoch: 79, Train Loss: 1.16, Val Loss: 1.16
2025-04-10 11:26:57,684 - INFO - Epoch: 80, Train Loss: 1.16, Val Loss: 1.15
